Employee_ID,Age,Gender,Marital_Status,Education_Level,Department,Job_Role,Total_Work_Experience,Years_at_Company,Years_in_Current_Role,Promotion_Count,Business_Travel,Work_Mode,Distance_From_Home,Monthly_Salary,Annual_Bonus,Stock_Option_Value,Overtime_Hours,Monthly_Expenses,Compensation_Band,Performance_Rating,Manager_Rating,Training_Hours,Certification_Count,Project_Count,Job_Satisfaction,Work_Life_Balance,Environment_Satisfaction,Relationship_Satisfaction,Recognition_Score,Manager_Support,Engagement_Index,Productivity_Index,Financial_Stress_Index,Attendance_Score,Career_Growth_Index,Annual_Compensation,Experience_Band,Attrition
EMP100358,37,Male,Divorced,High School,Sales,Engineer,18,4.2,2.3,0,Frequently,Hybrid,29.8,8917.45,26711.43,0.0,3.8,3977.86,Medium,4,4.0,25.3,1,4,5,6,6.0,8,6,6,6.25,51.93,40.6,92.78,24.45,133720.83,Mid,0
EMP100359,28,Non-Binary,Single,Bachelor,Support,Associate,2,2.0,1.6,1,Never,Office,3.0,3696.4,12687.21,0.0,11.0,1972.49,Low,3,2.0,34.5,0,2,7,6,7.0,7,5,3,5.5,35.87,61.34,90.0,27.2,57044.01,Entry,0
EMP100360,34,Male,Married,High School,Sales,Engineer,17,4.6,0.8,1,Frequently,Hybrid,23.4,7546.68,16128.87,0.0,3.8,4283.46,Medium,4,4.0,26.9,3,3,5,5,8.0,5,6,5,5.25,48.19,59.88,90.53,37.11,106689.03,Mid,0
EMP100361,34,Male,Married,Bachelor,Engineering,Engineer,12,3.1,0.7,0,Rarely,Remote,62.2,8828.11,31921.7,0.0,10.3,6500.6,Medium,4,4.0,25.2,1,5,6,4,5.0,5,2,5,4.5,52.16,86.68,89.18,19.7,137859.02,Mid,0
EMP100362,38,Male,Married,Bachelor,Engineering,Senior Engineer,14,1.9,1.7,0,Frequently,Office,18.3,13032.22,,315471.2,19.2,7041.21,Medium,3,3.0,25.8,1,5,4,3,3.0,5,5,5,4.75,41.05,57.72,84.88,23.47,531785.82,Mid,1
EMP100363,43,Male,Married,Bachelor,Sales,Senior Engineer,24,8.7,6.4,2,Rarely,Office,21.9,11742.41,64735.65,0.0,7.4,4826.39,Medium,3,4.0,25.5,2,4,6,4,7.0,5,6,4,5.25,41.48,34.51,90.93,50.23,205644.57,Senior,0
EMP100364,27,Female,Single,High School,Marketing,Associate,8,0.5,0.1,0,Never,Hybrid,10.8,3846.5,14872.74,0.0,2.8,1740.97,Low,3,3.0,21.4,0,2,4,7,3.0,4,5,4,4.25,39.25,45.61,88.05,14.74,61030.74,Junior,0
EMP100365,34,Female,Married,Master,HR,Engineer,7,1.6,1.2,0,Never,Office,8.0,5429.03,18366.95,0.0,1.1,2569.22,Low,3,2.0,29.6,1,3,6,5,4.0,6,8,6,6.5,47.24,46.52,89.18,25.33,83515.31,Junior,0
EMP100366,47,Female,Married,High School,Operations,Lead,31,1.7,0.8,0,Frequently,Office,6.1,21592.25,,0.0,15.6,9683.56,High,4,3.0,29.2,4,8,4,4,5.0,5,4,5,4.5,57.83,35.04,83.91,43.47,369314.8,Senior,0
EMP100367,29,Male,Married,Bachelor,Engineering,Associate,10,6.5,4.0,2,Never,Hybrid,4.7,4727.79,30037.9,0.0,5.1,2412.71,Low,3,3.0,25.4,0,4,5,5,4.0,6,6,5,5.5,41.2,54.41,88.07,36.02,86771.38,Junior,0
EMP100368,28,Male,Married,Bachelor,Support,Associate,4,4.0,3.1,1,Rarely,Office,15.4,3264.97,13446.31,0.0,20.7,1715.25,Low,3,3.0,19.7,0,4,5,5,5.0,6,7,8,6.5,47.95,64.69,83.77,21.99,52625.95,Entry,0
EMP100369,37,Female,Single,Master,Support,Senior Engineer,12,0.8,0.0,0,Never,Hybrid,24.2,8846.35,3444.75,0.0,8.5,5387.23,Medium,2,2.0,29.1,1,6,5,7,6.0,3,3,5,4.0,32.06,66.94,85.57,23.81,109600.95,Mid,0
EMP100370,42,Male,Married,Master,Engineering,Lead,17,2.7,1.7,0,Rarely,Hybrid,12.3,17958.93,13367.67,140121.61,15.3,8283.66,High,3,4.0,33.0,2,1,3,2,7.0,3,4,4,3.5,33.82,39.98,79.8,33.55,368996.44,Mid,0
EMP100371,35,Female,Married,High School,Support,Senior Engineer,12,6.3,2.1,1,Never,Office,4.9,8677.27,25897.88,0.0,14.9,3662.98,Medium,2,2.0,30.2,0,4,5,5,2.0,4,6,5,5.0,34.89,42.06,84.56,30.84,130025.12,Mid,0
EMP100372,46,Male,Married,Master,Sales,Manager,23,1.8,0.9,0,Rarely,Hybrid,26.9,27391.54,45240.93,173488.03,2.7,20366.89,High,3,3.0,30.0,1,3,5,5,4.0,5,6,7,5.75,47.53,68.23,90.28,30.66,547427.44,Senior,0
EMP100373,42,Male,Married,Bachelor,HR,Senior Engineer,22,4.9,1.8,0,Never,Office,9.2,11015.45,,463256.99,1.6,7448.63,Medium,3,3.0,21.3,2,5,6,6,4.0,6,4,6,5.5,42.62,72.06,91.35,27.31,630032.72,Senior,0
EMP100374,42,Female,Divorced,Bachelor,Engineering,Senior Engineer,21,2.6,2.4,0,Frequently,Hybrid,16.1,14247.78,37527.8,372751.2,16.0,7072.98,High,3,3.0,27.2,0,4,2,3,7.0,5,5,5,4.25,39.37,48.74,82.56,22.74,581252.36,Senior,1
EMP100375,39,Male,Single,Bachelor,Marketing,Senior Engineer,17,12.4,7.4,3,Rarely,Office,3.7,10272.43,64048.23,0.0,3.8,6382.65,Medium,3,2.0,26.4,1,4,4,4,4.0,2,5,2,3.25,32.77,65.51,86.47,49.96,187317.39,Mid,0
EMP100376,54,Female,Married,Master,HR,Lead,32,1.9,1.6,0,Never,Office,10.0,20546.61,377859.94,343488.52,3.5,15333.24,High,5,5.0,35.7,2,6,7,8,9.0,9,7,8,7.75,68.32,73.97,97.64,44.44,967907.78,Senior,0
EMP100377,33,Male,Married,Bachelor,Finance,Lead,9,5.5,1.4,2,Rarely,Office,10.0,14315.41,38898.84,511414.82,5.9,6279.81,High,4,4.0,27.4,0,10,5,4,6.0,3,6,6,5.0,58.99,35.71,90.36,30.75,722098.58,Junior,0
EMP100378,21,Male,Single,Bachelor,Engineering,Engineer,3,2.2,0.8,1,Never,Hybrid,18.3,5256.74,34251.1,0.0,14.9,3804.03,Low,1,1.0,14.8,0,1,1,1,1.0,1,1,1,1.0,6.38,89.92,73.66,14.4,97331.98,Entry,0
EMP100379,48,Male,Married,Bachelor,Engineering,Senior Manager,24,3.6,2.8,1,Rarely,Hybrid,23.0,41870.07,5836.64,114997.98,14.2,26541.91,High,4,4.0,34.1,0,9,7,6,6.0,4,3,8,5.5,60.62,44.27,88.07,42.37,623275.46,Senior,0
EMP100380,31,Male,Married,Bachelor,Operations,Lead,8,0.9,0.2,0,Never,Hybrid,32.0,12115.31,15651.26,0.0,3.0,6120.1,Medium,3,,25.5,1,6,6,3,4.0,3,6,6,5.25,47.27,46.26,91.0,17.73,161034.98,Junior,0
EMP100381,36,Male,Married,Doctorate,Engineering,Senior Engineer,8,5.0,5.0,2,Never,Hybrid,12.0,10825.91,38443.96,472537.76,12.3,7692.82,Medium,4,,,1,6,3,4,7.0,5,6,5,4.75,54.68,81.96,86.55,40.36,640892.64,Junior,0
EMP100382,45,Male,Married,Bachelor,Engineering,Lead,22,7.2,4.8,1,Never,Remote,29.4,15183.15,66149.44,470671.58,3.1,10055.72,High,2,,20.7,0,10,3,5,6.0,7,5,5,5.0,35.28,67.01,89.38,28.05,719018.82,Senior,1
EMP100383,22,Female,Single,Doctorate,Operations,Engineer,0,0.0,0.0,0,Rarely,Office,12.6,4462.01,9151.02,0.0,3.7,2025.29,Low,2,2.0,21.8,0,6,6,4,2.0,4,3,4,4.25,29.75,45.63,87.18,13.03,62695.14,Entry,0
EMP100384,25,Female,Single,Bachelor,Finance,Associate,3,1.6,0.2,0,Rarely,Office,11.3,3292.34,4299.38,0.0,8.8,1480.81,Low,3,3.0,15.9,0,2,4,4,4.0,4,3,3,3.5,34.35,48.25,86.49,9.54,43807.46,Entry,0
EMP100385,22,Male,Single,Master,Finance,Associate,0,0.0,0.0,0,Rarely,Remote,42.9,3619.32,15495.52,0.0,6.2,1822.34,Low,2,1.0,21.6,0,1,3,4,3.0,4,5,3,3.75,20.38,54.84,84.24,11.82,58927.36,Entry,0
EMP100386,29,Male,Married,Master,Engineering,Associate,3,2.3,0.8,0,Never,Hybrid,12.3,3904.25,29067.3,0.0,10.7,2402.62,Low,2,3.0,28.3,1,1,5,4,6.0,2,6,3,4.0,23.38,73.19,88.32,19.56,75918.3,Entry,1
EMP100387,39,Male,Single,Master,Sales,Manager,15,2.9,2.8,1,Frequently,Office,1.5,22525.71,97881.82,0.0,7.1,12610.92,High,3,4.0,26.5,0,7,5,5,4.0,5,6,4,5.0,38.71,47.1,87.77,29.96,368190.34,Mid,0
EMP100388,39,Female,Married,High School,Marketing,Manager,18,1.1,0.2,0,Rarely,Remote,1.7,22859.56,45160.02,574342.49,0.3,14712.85,High,4,4.0,23.9,1,9,5,7,8.0,3,5,7,5.0,56.36,56.3,94.12,21.21,893817.23,Mid,0
EMP100389,37,Female,Single,Bachelor,Engineering,Engineer,16,7.3,5.5,2,Rarely,Hybrid,22.2,7600.23,12122.07,0.0,1.5,5062.35,Medium,3,3.0,23.1,2,6,5,5,3.0,4,6,6,5.25,43.64,73.49,89.93,41.65,103324.83,Mid,0
EMP100390,24,Male,Single,High School,Engineering,Engineer,6,0.9,0.6,0,Never,Remote,30.2,6723.66,19737.12,0.0,2.5,2998.26,Low,2,2.0,35.2,1,5,5,5,3.0,4,5,5,4.75,36.44,41.96,89.83,21.68,100421.04,Junior,0
EMP100391,21,Male,Single,Bachelor,Engineering,Associate,0,0.0,0.0,0,Never,Office,13.6,3969.82,18704.52,0.0,9.3,1997.14,Low,4,4.0,,0,3,7,6,5.0,4,5,4,5.0,45.3,55.8,88.86,13.61,66342.36,Entry,0
EMP100392,35,Male,Married,Doctorate,Support,Senior Engineer,7,1.9,1.9,0,Rarely,Office,4.2,8908.05,15552.21,0.0,7.0,4748.23,Medium,3,3.0,28.4,0,7,6,7,6.0,6,7,8,6.75,53.41,54.96,91.76,19.85,122448.81,Junior,1
EMP100393,31,Male,Married,Bachelor,Engineering,Engineer,10,5.7,4.6,2,Rarely,Office,0.8,5744.05,27962.14,0.0,6.4,2650.35,Low,3,,28.4,2,4,5,5,4.0,5,6,1,4.25,35.97,46.79,88.02,44.41,96890.74,Junior,0
EMP100394,39,Male,Married,Bachelor,Marketing,Senior Engineer,15,15.0,3.8,4,Frequently,Hybrid,7.1,9793.99,10557.77,326000.04,4.5,7308.76,Medium,3,3.0,20.4,0,5,4,7,6.0,7,5,7,5.75,47.86,84.79,93.39,48.41,454085.69,Mid,0
EMP100395,41,Non-Binary,Married,Bachelor,Engineering,Senior Engineer,19,0.6,0.5,0,Never,Remote,93.0,13094.19,8874.86,264664.87,1.6,7878.42,Medium,4,3.0,21.7,0,7,4,6,7.0,4,4,9,5.25,55.25,59.15,90.21,19.54,430670.01,Mid,0
EMP100396,36,Male,Single,Bachelor,Engineering,Lead,14,1.8,0.9,0,Never,Hybrid,21.1,17968.61,21588.69,0.0,7.4,8878.63,High,4,5.0,25.5,2,7,4,3,4.0,6,3,5,4.5,54.79,41.43,85.65,26.82,237212.01,Mid,0
EMP100397,41,Male,Married,Bachelor,Operations,Manager,24,2.3,1.5,0,Rarely,Remote,30.0,20830.52,57129.68,379847.75,4.4,11012.37,High,4,4.0,24.4,1,7,3,3,3.0,3,4,4,3.5,50.56,42.77,88.17,23.77,686943.67,Senior,1
EMP100398,37,Male,Single,Bachelor,Operations,Engineer,13,0.9,0.3,0,Rarely,Office,14.5,8057.2,18596.56,0.0,8.9,3941.84,Medium,3,3.0,,0,4,1,5,2.0,7,5,5,4.5,30.9,50.01,85.05,18.63,115282.96,Mid,0
EMP100399,39,Male,Married,Master,Finance,Senior Engineer,10,3.1,2.5,1,Rarely,Remote,30.9,10621.38,10648.24,550787.2,0.9,7880.66,Medium,2,2.0,26.5,0,3,5,5,6.0,6,7,6,6.0,30.94,81.91,93.04,27.48,688892.0,Junior,1
EMP100400,29,Male,Single,High School,HR,Associate,9,6.1,2.7,2,Rarely,Office,1.0,4108.39,19178.47,0.0,0.6,2909.85,Low,3,3.0,29.9,0,2,7,5,4.0,4,6,6,5.75,38.3,82.46,91.04,39.43,68479.15,Junior,0
EMP100401,34,Male,Single,Bachelor,Engineering,Senior Engineer,9,3.9,3.2,0,Never,Hybrid,23.5,10440.57,31867.84,257659.58,9.3,5383.67,Medium,1,2.0,29.1,2,3,3,4,3.0,2,4,6,3.75,15.85,52.03,81.77,25.18,414814.26,Junior,0
EMP100402,37,Male,Married,Bachelor,Sales,Senior Engineer,14,5.1,2.2,1,Frequently,Remote,26.9,11982.27,40412.14,0.0,28.4,8148.07,Medium,3,3.0,26.8,0,5,4,1,5.0,3,3,6,4.0,38.97,83.4,82.29,27.83,184199.38,Mid,1
EMP100403,42,Female,Married,Bachelor,Engineering,Lead,17,1.7,1.0,0,Never,Office,9.5,16842.59,64838.47,473322.7,8.0,10951.21,High,4,3.0,30.4,1,9,5,6,8.0,6,6,7,6.0,63.1,65.87,94.01,25.41,740272.25,Mid,0
EMP100404,32,Male,Married,Bachelor,Sales,Engineer,8,5.1,0.5,2,Never,Hybrid,51.8,7053.59,21708.54,0.0,15.0,5176.65,Low,3,3.0,30.4,0,4,5,4,6.0,6,4,7,5.5,41.53,89.91,88.5,37.21,106351.62,Junior,1
EMP100405,39,Female,Single,Bachelor,Marketing,Senior Engineer,15,3.8,0.4,0,Frequently,Office,2.1,10401.65,41382.73,0.0,5.8,4920.64,Medium,3,,26.8,1,6,7,5,5.0,8,7,6,7.0,55.05,44.19,91.23,26.42,166202.53,Mid,0
EMP100406,33,Male,Married,Bachelor,Marketing,Lead,13,1.0,1.0,0,Frequently,Hybrid,20.4,15084.86,,0.0,6.6,6535.59,High,4,4.0,29.7,1,5,5,5,6.0,5,5,4,4.75,56.41,34.53,87.25,28.36,199945.4,Mid,0
EMP100407,34,Male,Married,Master,Engineering,Senior Engineer,10,3.3,2.4,1,Rarely,Hybrid,30.4,11779.47,28318.89,0.0,12.5,7369.83,Medium,3,,28.7,0,2,5,5,4.0,3,5,4,4.25,32.43,68.61,86.41,28.1,169672.53,Junior,0
EMP100408,42,Female,Married,Bachelor,Sales,Senior Engineer,22,1.9,0.3,0,Rarely,Office,15.1,13428.0,48584.74,0.0,11.6,8869.86,High,4,4.0,31.5,0,6,2,1,,4,3,4,3.25,44.05,71.96,81.49,30.5,209720.74,Senior,1
EMP100409,21,Female,Single,Bachelor,Operations,Associate,0,0.0,0.0,0,Frequently,Office,14.2,2934.96,12199.58,0.0,6.1,1258.3,Low,2,2.0,30.7,0,1,5,3,6.0,8,6,6,6.25,30.18,44.27,89.89,18.74,47419.1,Entry,1
EMP100410,25,Male,Married,Doctorate,Support,Associate,0,0.0,0.0,0,Never,Office,19.6,3566.63,9711.12,0.0,12.9,2280.72,Low,4,5.0,27.7,1,1,5,5,5.0,6,6,5,5.5,49.64,78.01,87.79,17.35,52510.68,Entry,0
EMP100411,23,Female,Single,Doctorate,Engineering,Associate,0,0.0,0.0,0,Rarely,Hybrid,10.5,3296.89,12711.72,0.0,12.0,2293.08,Low,2,2.0,27.4,2,1,3,2,5.0,4,5,6,4.5,21.3,86.19,85.53,21.15,52274.4,Entry,0
EMP100412,21,Male,Single,High School,Sales,Associate,5,5.0,2.2,1,Rarely,Hybrid,9.9,10154.21,16254.87,0.0,10.1,2465.18,Low,3,3.0,,1,1,6,7,4.0,7,7,6,6.5,34.88,73.01,91.59,16.91,138105.39,Entry,0
EMP100413,30,Male,Married,Doctorate,Engineering,Senior Engineer,4,4.0,3.3,0,Frequently,Hybrid,13.1,10279.16,49973.91,25996.64,2.7,6434.15,Medium,4,5.0,29.8,0,6,4,6,8.0,6,7,6,5.75,57.26,65.72,89.1,18.72,199320.47,Entry,0
EMP100414,41,Female,Married,Master,Sales,Senior Engineer,15,1.0,0.1,0,Rarely,Hybrid,8.4,12237.77,43063.12,0.0,11.4,7659.74,Medium,3,3.0,29.9,1,3,7,5,4.0,2,6,4,4.75,39.35,67.77,85.66,29.76,189916.36,Mid,0
EMP100415,33,Female,Single,High School,Sales,Engineer,15,10.0,6.3,3,Frequently,Office,16.6,7702.25,28410.85,0.0,10.2,4932.79,Medium,2,3.0,16.5,1,3,5,3,,6,5,4,5.0,37.75,73.37,85.64,42.21,120837.85,Mid,0
EMP100416,37,Male,Single,Bachelor,Sales,Senior Engineer,15,0.8,0.4,0,Frequently,Office,9.2,11810.96,47128.89,0.0,25.4,7922.72,Medium,4,3.0,33.0,1,7,5,3,6.0,4,6,5,5.0,58.77,80.88,84.3,26.49,188860.41,Mid,0
EMP100417,44,Female,Married,High School,Sales,Senior Engineer,25,9.1,5.9,2,Frequently,Office,27.6,11970.73,29399.09,74918.66,15.3,7393.9,Medium,3,3.0,18.4,0,3,6,7,6.0,6,6,5,5.75,43.1,68.45,88.05,38.61,247966.51,Senior,0
EMP100418,46,Male,Divorced,Bachelor,Sales,Lead,24,3.8,1.1,0,Frequently,Hybrid,20.9,23477.69,20337.24,0.0,15.2,12721.54,High,5,,21.2,2,3,6,6,6.0,8,7,5,6.5,69.14,47.11,89.45,28.95,302069.52,Senior,1
EMP100419,34,Male,Single,Master,Engineering,Lead,12,3.1,0.5,0,Rarely,Office,3.4,13848.8,78064.23,508659.24,2.1,7068.86,High,4,4.0,29.2,1,7,3,6,4.0,6,6,6,5.25,64.08,45.13,91.3,25.98,752909.07,Mid,0
EMP100420,46,Female,Divorced,Bachelor,Engineering,Senior Engineer,20,1.6,1.6,0,Frequently,Office,10.4,12749.35,74855.56,318950.85,7.3,6898.51,Medium,2,2.0,14.1,0,4,5,5,,3,4,4,4.0,26.73,52.93,86.49,12.13,546798.61,Mid,0
EMP100421,36,Male,Married,Bachelor,Sales,Senior Engineer,13,4.0,3.5,1,Frequently,Office,7.1,12723.45,21326.03,339453.83,17.6,6307.61,Medium,5,5.0,28.9,1,9,5,5,7.0,5,5,5,5.0,71.19,50.66,86.02,29.78,513461.26,Mid,0
EMP100422,28,Female,Married,Bachelor,HR,Associate,7,5.0,4.5,1,Never,Office,6.1,3643.76,4912.18,0.0,1.8,2386.75,Low,3,3.0,27.7,0,1,6,4,5.0,6,6,3,5.25,31.68,75.46,92.16,23.68,48637.3,Junior,0
EMP100423,30,Female,Single,Bachelor,Marketing,Engineer,8,4.7,3.6,0,Rarely,Hybrid,6.6,6455.53,33327.86,0.0,6.1,2907.27,Low,3,3.0,24.5,0,5,5,6,7.0,4,4,6,4.75,43.04,44.41,90.34,16.97,110794.22,Junior,0
EMP100424,23,Male,Single,Master,Engineering,Associate,0,0.0,0.0,0,Rarely,Remote,18.6,3955.3,23559.57,0.0,10.6,2881.75,Low,4,4.0,22.6,2,1,6,5,,6,5,5,5.5,46.63,89.91,86.62,17.27,71023.17,Entry,0
EMP100425,28,Male,Single,Bachelor,Sales,Engineer,1,1.0,0.6,0,Rarely,Office,9.9,5772.91,41649.1,0.0,19.3,2996.13,Low,3,3.0,26.8,0,2,3,3,2.0,4,2,2,2.75,29.01,60.93,79.16,11.93,110924.02,Entry,1
EMP100426,32,Female,Married,Bachelor,Support,Engineer,13,5.4,2.1,2,Rarely,Remote,16.2,6570.42,16801.99,0.0,9.5,3219.63,Low,3,4.0,15.2,2,5,7,9,7.0,7,5,6,6.25,45.41,51.67,92.18,34.18,95647.03,Mid,0
EMP100427,41,Female,Married,Bachelor,Sales,Manager,19,2.3,0.8,0,Never,Remote,19.9,23184.97,,183042.71,4.4,17110.36,High,3,3.0,31.6,0,4,7,5,8.0,6,6,4,5.75,42.99,71.83,92.19,24.48,496742.02,Mid,0
EMP100428,49,Female,Single,Master,Finance,Lead,28,3.0,0.7,1,Rarely,Office,9.3,14088.16,11417.9,0.0,4.7,6413.98,High,2,2.0,30.4,1,9,6,4,4.0,5,4,5,5.0,37.3,37.84,88.28,44.61,180475.82,Senior,0
EMP100429,24,Male,Single,Master,Operations,Engineer,2,2.0,0.4,1,Never,Office,8.4,5730.62,19613.47,75268.1,9.4,3905.92,Low,4,4.0,18.8,1,7,7,4,,6,8,6,6.75,61.36,80.85,90.26,21.84,163649.01,Entry,1
EMP100430,38,Male,Married,Master,Engineering,Senior Engineer,12,3.2,0.4,1,Frequently,Hybrid,6.3,13013.03,16824.75,580852.74,8.3,6223.73,Medium,4,4.0,,1,8,5,6,5.0,6,5,4,5.0,60.73,43.78,87.24,29.51,753833.85,Mid,0
EMP100431,27,Male,Married,Bachelor,Sales,Associate,0,0.0,0.0,0,Rarely,Office,1.5,3663.41,9673.71,0.0,4.9,2415.71,Low,4,4.0,,0,3,5,4,4.0,6,7,4,5.5,46.99,77.41,90.74,19.42,53634.63,Entry,0
EMP100432,39,Male,Divorced,Bachelor,Sales,Lead,16,3.8,2.7,0,Rarely,Office,34.3,17051.56,58810.91,414635.89,19.5,9983.39,High,3,3.0,26.2,1,6,4,2,,3,5,3,3.75,39.17,61.05,80.85,26.26,678065.52,Mid,1
EMP100433,34,Male,Single,Bachelor,Support,Engineer,12,3.8,3.5,0,Never,Hybrid,5.8,6791.86,3372.53,603176.47,3.8,3662.65,Low,3,3.0,29.1,0,1,2,4,6.0,4,1,6,3.25,34.09,56.34,86.28,19.43,688051.32,Mid,0
EMP100434,21,Female,Single,Master,Engineering,Associate,0,0.0,0.0,0,Never,Hybrid,18.5,4062.13,10711.9,0.0,6.6,2624.37,Low,4,4.0,26.2,1,3,7,6,4.0,7,6,6,6.5,53.7,75.84,90.95,13.68,59457.46,Entry,1
EMP100435,42,Female,Married,Bachelor,Support,Lead,18,2.8,0.3,1,Frequently,Office,5.6,14651.1,29501.18,58844.43,6.0,7856.89,High,3,3.0,24.4,0,7,7,6,6.0,7,8,6,7.0,53.02,49.99,93.26,29.95,264158.81,Mid,0
EMP100436,30,Male,Single,Master,Engineering,Senior Engineer,6,2.4,0.5,0,Never,Office,37.4,9042.15,45590.54,0.0,17.6,4828.17,Medium,3,,24.8,1,6,6,5,6.0,4,5,3,4.5,41.33,59.58,83.41,15.63,154096.34,Junior,1
EMP100437,31,Male,Married,Bachelor,Finance,Senior Engineer,9,3.3,2.5,1,Frequently,Remote,28.8,10724.01,42037.38,518721.64,9.1,6229.35,Medium,4,5.0,25.1,0,9,4,6,4.0,2,4,3,3.25,52.46,61.39,86.44,24.86,689447.14,Junior,0
EMP100438,26,Female,Single,High School,Support,Associate,9,1.6,0.6,0,Frequently,Office,3.8,3955.07,21622.69,0.0,20.5,2555.27,Low,3,4.0,33.1,2,1,3,4,7.0,3,2,3,2.75,31.28,81.95,81.17,27.25,69083.53,Junior,0
EMP100439,30,Male,Single,Doctorate,Engineering,Engineer,2,2.0,1.3,1,Never,Hybrid,6.3,5560.97,6788.34,0.0,1.7,4166.76,Low,2,3.0,30.3,0,1,5,6,4.0,4,4,5,4.5,22.93,87.73,90.22,25.48,73519.98,Entry,0
EMP100440,38,Female,Single,High School,Operations,Senior Engineer,20,4.5,0.9,1,Rarely,Hybrid,6.2,11218.74,27123.9,488944.74,7.2,8038.2,Medium,3,3.0,25.5,0,6,7,5,6.0,4,5,6,5.5,45.09,80.3,93.31,32.0,650693.52,Mid,0
EMP100441,33,Male,Married,Master,Marketing,Engineer,10,4.1,3.1,1,Frequently,Hybrid,6.3,6379.35,26946.86,0.0,13.7,4628.38,Low,2,2.0,26.0,0,3,2,4,2.0,1,1,1,1.25,13.11,88.68,78.09,27.98,103499.06,Junior,1
EMP100442,38,Male,Married,Bachelor,Support,Senior Engineer,18,7.1,4.7,2,Never,Remote,8.8,12244.82,24099.72,373322.18,6.6,8750.87,Medium,5,4.0,28.2,0,9,6,6,6.0,5,6,6,5.75,70.66,78.9,91.86,43.22,544359.74,Mid,0
EMP100443,38,Male,Single,Master,Operations,Senior Engineer,12,1.4,0.3,0,Frequently,Office,13.2,9713.09,24837.48,0.0,1.8,5720.24,Medium,2,1.0,,1,1,4,6,5.0,3,4,1,3.0,18.01,60.31,86.82,20.35,141394.56,Mid,0
EMP100444,46,Female,Married,Bachelor,Marketing,Senior Engineer,18,2.1,2.0,1,Rarely,Remote,19.8,9984.8,29791.46,0.0,0.3,5747.86,Medium,3,3.0,18.3,0,3,3,5,4.0,5,6,5,4.75,33.47,57.46,88.88,23.96,149609.06,Mid,0
EMP100445,32,Male,Married,Master,Engineering,Senior Engineer,8,2.0,1.0,0,Rarely,Remote,42.3,10942.0,12220.46,265797.87,2.0,6997.82,Medium,3,3.0,21.0,0,6,5,5,3.0,4,6,3,4.5,43.06,66.85,89.85,13.53,409322.33,Junior,0
EMP100446,23,Female,Single,Master,Support,Associate,0,0.0,0.0,0,Frequently,Hybrid,1.4,2707.11,10401.57,0.0,5.0,1936.21,Low,3,3.0,23.9,1,1,4,4,6.0,3,5,3,3.75,31.01,86.62,85.68,11.57,42886.89,Entry,0
EMP100447,44,Male,Divorced,Bachelor,Support,Senior Engineer,20,1.4,0.8,0,Never,Office,21.7,11342.55,52988.49,0.0,13.3,8113.27,Medium,4,4.0,32.6,2,6,6,5,7.0,6,3,5,5.0,55.02,82.66,86.93,35.24,189099.09,Mid,0
EMP100448,32,Male,Married,Bachelor,Support,Engineer,7,5.7,2.4,2,Rarely,Hybrid,9.4,6555.62,19224.02,0.0,19.5,3718.15,Low,3,2.0,25.5,0,6,4,3,6.0,5,3,5,4.25,44.35,67.49,79.93,34.11,97891.46,Junior,0
EMP100449,44,Female,Married,High School,HR,Senior Engineer,24,4.2,3.9,0,Rarely,Office,0.5,11854.27,59807.91,0.0,0.6,8210.64,Medium,3,3.0,24.0,2,7,6,5,4.0,6,3,4,4.75,45.7,73.34,91.16,29.7,202059.15,Senior,0
EMP100450,38,Male,Single,Bachelor,Sales,Manager,16,1.9,0.6,0,Frequently,Hybrid,21.4,22109.0,49947.81,159670.66,6.8,15698.24,High,3,4.0,29.3,1,11,5,5,5.0,6,7,7,6.25,54.83,69.66,88.44,23.07,474926.47,Mid,0
EMP100451,34,Male,Married,Doctorate,Engineering,Engineer,7,0.9,0.8,0,Rarely,Hybrid,19.7,6876.25,8920.2,0.0,7.3,4086.31,Low,4,4.0,22.9,3,7,6,6,,5,6,6,5.75,57.8,65.94,92.11,20.75,91435.2,Junior,0
EMP100452,38,Male,Single,Bachelor,Sales,Senior Engineer,11,4.1,3.0,0,Frequently,Remote,20.0,11369.82,23733.88,371767.32,6.7,8383.07,Medium,2,2.0,23.8,0,6,6,3,3.0,5,5,4,5.0,33.24,83.06,86.24,15.42,531939.04,Mid,0
EMP100453,51,Female,Married,Master,Marketing,Senior Manager,23,0.6,0.4,0,Rarely,Hybrid,20.1,31475.8,64752.54,184744.8,3.4,19921.58,High,3,3.0,25.6,0,7,3,4,5.0,5,5,3,4.0,48.06,48.54,87.27,27.59,627206.94,Senior,0
EMP100454,52,Male,Single,Bachelor,Sales,Manager,32,1.7,0.3,0,Rarely,Hybrid,23.3,25569.09,78404.31,412599.82,11.8,15432.82,High,5,5.0,34.0,1,7,7,5,6.0,6,5,5,5.75,68.13,52.98,87.62,37.89,797833.21,Senior,0
EMP100455,36,Male,Divorced,Bachelor,Engineering,Engineer,14,2.9,0.2,1,Rarely,Hybrid,21.7,8507.2,45923.36,0.0,1.9,6376.84,Medium,5,5.0,29.6,0,3,8,8,4.0,8,9,7,8.0,68.41,85.32,95.71,32.54,148009.76,Mid,0
